,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
7164,19.4,0,42260.0,1,3.23,70.7,1.0,40.7,0,0,4.2,1.44,1.27,1.26,2,0,2,-2.7755575615628914e-17
7165,20.7,0,25699.0,1,3.7,79.7,3.0,38.8,1,0,5.9,1.23,0.9599999999999997,0.95,3,0,1,-2.7755575615628914e-17
7166,25.2,1,82983.0,1,2.82,72.8,0.0,28.8,0,1,3.0,3.81,4.0,4.0,0,4,3,-2.7755575615628914e-17
7167,20.7,1,25000.0,1,5.23,67.8,2.0,38.3,0,0,3.6,3.05,3.48,3.49,2,3,0,-2.7755575615628914e-17
7168,23.4,0,66791.0,1,3.63,82.9,1.0,25.6,0,1,5.5,0.49,0.52,0.52,0,2,1,-2.7755575615628914e-17
7169,21.1,1,48527.61497485496,1,2.977472771980218,81.6,0.0,20.5,0,1,5.862530863216789,1.21,1.49,1.51,3,4,1,1.0
7170,19.9,1,86037.0,1,3.66,68.3,0.0,45.1,1,0,6.3,3.63,3.63,3.63,1,0,2,-2.7755575615628914e-17
7171,20.5,0,33006.0,0,4.47,70.7,1.0,45.9,0,0,5.8,2.2,2.58,2.63,2,2,1,-2.7755575615628914e-17
7172,20.6,0,25000.0,1,4.61,85.7,3.0,22.3,0,0,3.4,3.33,3.17,3.16,2,2,0,-2.7755575615628914e-17
7173,22.3,0,103371.0,1,4.21,86.2,0.0,23.6,0,0,3.8,1.82,2.11,2.07,1,0,1,-2.7755575615628914e-17
7174,24.0,0,25000.0,1,2.56,60.8,4.0,40.7,0,0,7.9,0.0,0.0,0.0,0,4,1,1.0
7175,21.8,0,25000.0,1,3.56,71.9,1.0,21.7,0,1,4.7,1.28,1.26,1.25,3,4,0,-2.7755575615628914e-17
7176,23.6,0,26533.0,1,1.2999999999999998,81.3,0.0,39.6,0,0,5.6,3.38,3.66,3.51,3,4,0,-2.7755575615628914e-17
7177,18.9,1,25000.0,0,6.14,85.4,1.0,17.7,0,1,6.6,2.69,2.74,2.68,1,3,0,-2.7755575615628914e-17
7178,20.1,1,40769.0,1,0.5,85.3,5.0,26.6,0,0,4.7,1.04,0.7,0.7,0,1,1,-2.7755575615628914e-17
7179,19.4,1,25000.0,1,5.09,86.8,1.0,41.7,0,1,4.6,1.6,1.56,1.56,0,0,1,-2.7755575615628914e-17
7180,21.7,1,25022.0,1,4.14,76.2,2.0,18.4,1,0,2.4,4.0,4.0,3.98,3,2,0,-2.7755575615628914e-17
7181,20.2,1,53139.0,1,1.7400000000000002,83.4,2.0,22.9,0,1,3.3,0.32000000000000006,0.53,0.54,3,1,2,-2.7755575615628914e-17
7182,22.6,1,43227.0,0,4.34,78.8,1.0,34.5,1,0,6.6,2.45,2.88,2.88,0,1,0,-2.7755575615628914e-17
7183,19.0,1,30012.0,1,2.56,77.5,5.0,8.399999999999999,1,0,4.7,4.0,4.0,4.0,1,4,0,-2.7755575615628914e-17
7184,21.1,1,32943.0,1,4.56,69.9,3.0,30.9,0,1,6.7,2.97,2.96,2.96,0,4,0,-2.7755575615628914e-17
7185,22.5,0,29952.0,1,3.93,84.4,2.0,43.9,0,0,2.6,3.02,2.99,2.99,0,1,2,-2.7755575615628914e-17
7186,17.0,1,25000.0,1,4.3,68.8,4.0,40.4,0,1,7.0,1.4,1.51,1.41,1,3,2,-2.7755575615628914e-17
7187,25.7,0,29688.0,1,3.52,72.6,1.0,29.4,0,0,5.4,3.9,4.0,3.98,3,2,1,-2.7755575615628914e-17
7188,20.4,1,39915.0,0,5.73,87.5,2.0,30.2,0,0,2.9,3.14,3.01,3.08,3,3,0,1.0
7189,17.0,0,27565.0,1,2.68,80.7,1.0,47.9,1,0,7.5,2.73,2.31,2.3,2,4,0,-2.7755575615628914e-17
7190,21.3,0,38249.0,0,3.12,90.4,3.0,46.4,1,0,3.0,0.6000000000000001,0.8199999999999998,0.9100000000000001,1,4,0,-2.7755575615628914e-17
7191,21.1,0,25000.0,1,3.78,79.3,2.0,28.9,1,1,7.4,2.73,2.67,2.67,0,0,2,-2.7755575615628914e-17
7192,20.8,0,25000.0,1,3.87,77.6,1.0,22.4,0,1,5.4,3.35,3.55,3.48,2,1,0,-2.7755575615628914e-17
7193,23.2,0,25000.0,1,2.5300000000000002,91.2,1.0,40.3,1,0,3.9,1.41,1.73,1.79,3,4,0,-2.7755575615628914e-17
7194,22.6,1,25000.0,1,1.4100000000000001,78.8,2.0,43.6,0,0,8.8,1.52,1.06,1.03,1,0,1,-2.7755575615628914e-17
7195,21.7,0,64364.0,1,4.46,84.2,2.0,46.5,1,0,6.2,2.38,2.43,2.43,3,3,0,1.0
7196,22.0,0,45964.0,1,4.43,80.7,3.0,37.0,1,0,7.7,2.34,2.16,2.15,3,2,0,-2.7755575615628914e-17
7197,20.8,0,25000.0,1,6.21,83.0,0.0,25.7,1,0,6.3,3.78,4.0,4.0,3,2,1,-2.7755575615628914e-17
7198,24.9,1,38658.0,1,5.63,80.2,3.0,10.0,0,0,5.1,2.48,2.06,2.01,2,1,0,1.0
7199,17.7,0,25000.0,1,4.09,89.0,3.0,53.3,0,0,3.9,3.27,3.31,3.35,1,4,0,-2.7755575615628914e-17
7200,21.3,0,25000.0,1,3.12,82.5,1.0,49.2,0,1,5.2,1.85,1.92,1.92,0,2,0,-2.7755575615628914e-17
7201,21.1,0,49082.675900844515,1,4.058819910285828,79.3,0.0,20.8,0,1,6.192901770261293,1.16,1.15,1.17,2,0,1,1.0
7202,22.8,0,53271.0,1,2.9,84.0,0.0,32.3,1,0,7.0,0.2200000000000002,0.53,0.56,3,3,2,1.0
7203,19.1,1,39529.36193310614,1,4.692955500090826,69.6,3.0,27.4,0,0,6.769801283944866,1.59,1.08,1.02,2,0,1,-2.7755575615628914e-17
7204,17.2,1,48749.14443734126,1,4.223578970783027,90.1,3.0,30.8,0,0,5.912035475219159,2.66,2.85,2.81,1,4,1,-2.7755575615628914e-17
7205,21.3,1,29669.979076526874,0,5.781807546191551,69.9,3.0,25.2,1,1,6.663955690341537,2.66,2.65,2.66,3,4,1,-2.7755575615628914e-17
7206,21.6,1,47359.0,1,2.61,76.7,1.0,38.3,0,1,5.8,0.0,0.0,0.0,0,1,0,1.0
7207,24.3,1,25000.0,1,2.71,78.4,3.0,16.4,1,1,2.0,1.99,1.48,1.48,0,1,0,-2.7755575615628914e-17
7208,18.2,1,27428.0,0,1.52,84.0,2.0,25.3,1,0,5.6,1.01,0.8000000000000003,0.8300000000000001,3,4,0,1.0
7209,23.5,1,27989.0,1,3.48,95.0,2.0,40.5,1,1,5.3,3.42,3.33,3.33,0,1,0,-2.7755575615628914e-17
7210,26.2,1,35651.0,1,4.57,90.3,1.0,6.300000000000001,0,0,5.3,1.55,1.53,1.53,0,4,2,-2.7755575615628914e-17
7211,20.2,1,29966.0,1,3.22,70.2,3.0,33.7,0,0,2.6,1.77,1.83,1.83,0,4,1,-2.7755575615628914e-17
7212,18.2,0,28971.0,1,2.84,74.9,3.0,23.4,1,0,6.0,1.82,1.69,1.67,3,4,1,1.0
7213,20.1,0,25000.0,1,2.12,70.8,1.0,49.4,0,0,4.5,2.72,2.72,2.69,3,1,1,1.0
7214,21.0,0,25000.0,1,4.36,71.6,1.0,33.9,0,0,5.3,1.33,0.9799999999999998,0.9100000000000001,1,4,1,1.0
7215,22.2,1,25000.0,1,4.9,77.3,2.0,20.6,0,0,7.2,1.83,1.94,1.94,0,2,2,-2.7755575615628914e-17
7216,19.7,0,33274.4689054079,1,3.7818292658058796,77.5,3.0,47.4,0,0,4.355405668810155,3.17,3.44,3.44,0,3,3,-2.7755575615628914e-17
7217,24.4,0,25000.0,1,4.9,80.0,4.0,30.3,1,0,5.3,3.69,3.81,3.75,3,0,2,-2.7755575615628914e-17
7218,18.5,0,25000.0,1,2.42,81.1,2.0,31.6,0,0,5.1,0.7899999999999998,0.51,0.53,1,3,1,-2.7755575615628914e-17
7219,17.2,0,25000.0,1,3.18,83.8,2.0,40.6,0,0,5.2,2.82,2.98,2.98,0,1,0,-2.7755575615628914e-17
7220,23.4,0,25000.0,1,3.74,74.5,3.0,22.7,0,1,4.7,3.47,2.72,2.68,1,2,1,-2.7755575615628914e-17
7221,17.0,0,25000.0,0,5.66,81.4,2.0,47.4,0,0,4.8,1.06,0.77,0.8300000000000001,2,4,1,-2.7755575615628914e-17
7222,20.6,1,50657.0,1,5.65,84.0,1.0,36.9,1,0,8.5,1.69,1.51,1.51,0,2,1,-2.7755575615628914e-17
7223,27.9,1,25000.0,1,5.03,100.0,2.0,22.3,0,0,4.7,2.11,2.29,2.26,2,0,1,1.0
7224,21.0,0,37809.0,1,5.0,89.4,5.0,24.8,0,0,6.0,1.88,2.18,2.18,3,3,1,-2.7755575615628914e-17
7225,18.5,1,25000.0,0,2.97,95.2,0.0,14.9,0,1,5.7,2.39,1.95,1.95,0,1,1,-2.7755575615628914e-17
7226,20.9,1,43622.0,1,4.13,82.2,2.0,33.7,1,1,5.6,2.78,2.94,3.04,1,1,3,-2.7755575615628914e-17
7227,20.9,0,25000.0,1,1.83,86.2,1.0,27.9,0,0,6.4,1.68,1.6099999999999999,1.61,2,4,2,-2.7755575615628914e-17
7228,21.4,1,34389.187160829155,0,3.779411675896669,84.1,1.0,33.8,1,0,3.877816857403773,3.31,3.05,3.13,2,4,0,-2.7755575615628914e-17
7229,22.5,0,25302.0,1,3.68,67.7,1.0,9.600000000000001,1,1,8.0,1.76,2.08,2.09,2,3,0,-2.7755575615628914e-17
7230,18.7,0,89357.0,1,6.65,62.3,4.0,23.7,0,0,3.8,3.43,3.33,3.29,3,1,1,-2.7755575615628914e-17
7231,24.7,1,43183.517293910816,1,4.651670142323125,58.0,4.0,18.200000000000003,1,1,5.68548845025542,3.63,3.95,3.95,0,3,0,-2.7755575615628914e-17
7232,21.5,1,39812.0,1,3.02,91.9,2.0,35.9,0,1,3.4,4.0,3.55,3.59,1,3,0,-2.7755575615628914e-17
7233,22.6,1,27385.0,1,3.64,78.8,0.0,22.8,1,0,7.1,0.8799999999999999,1.06,1.06,0,4,0,-2.7755575615628914e-17
7234,19.6,1,35680.0,0,3.18,88.2,1.0,35.6,0,0,3.8,2.86,3.14,3.14,0,2,3,-2.7755575615628914e-17
7235,23.8,1,53331.816464803735,1,3.610565918976613,92.4,7.0,23.6,0,0,6.224404072627957,0.8,0.47,0.42999999999999994,1,4,0,1.0
7236,20.4,1,29030.0,1,3.97,71.7,0.0,49.5,1,0,6.0,1.17,1.23,1.28,3,3,2,-2.7755575615628914e-17
7237,21.6,1,38738.0,1,2.72,93.8,2.0,30.6,0,0,5.8,2.62,2.53,2.53,0,4,0,-2.7755575615628914e-17
7238,18.9,1,33689.0,1,3.92,72.7,1.0,41.0,1,0,7.5,1.22,1.2,1.27,2,1,2,1.0
7239,18.8,0,25000.0,1,1.4299999999999997,80.3,3.0,28.6,0,1,4.4,3.62,3.88,3.9,3,1,1,-2.7755575615628914e-17
7240,22.5,0,25000.0,1,4.21,73.4,2.0,41.1,1,0,8.1,2.46,2.35,2.38,1,3,0,-2.7755575615628914e-17
7241,20.0,0,25000.0,1,3.01,83.9,2.0,20.7,1,0,4.8,1.79,1.76,1.76,0,3,1,-2.7755575615628914e-17
7242,19.1,0,48036.0,1,2.25,80.7,1.0,29.5,0,0,6.3,1.43,1.42,1.37,2,2,0,-2.7755575615628914e-17
7243,19.6,1,29177.0,0,4.94,88.4,3.0,24.4,1,1,5.2,3.85,3.21,3.27,2,0,2,-2.7755575615628914e-17
7244,22.5,0,35603.0,0,1.7000000000000002,90.0,3.0,52.4,0,0,6.6,2.31,1.91,1.91,0,1,1,-2.7755575615628914e-17
7245,19.6,1,25089.0,1,4.81,94.6,0.0,15.7,1,1,3.7,2.08,2.24,2.27,2,0,1,-2.7755575615628914e-17
7246,20.7,1,25000.0,1,4.61,88.0,5.0,54.8,0,0,5.7,1.2,0.9599999999999997,0.98,3,1,3,-2.7755575615628914e-17
7247,21.0,0,25766.0,1,2.84,88.5,3.0,13.5,1,0,5.5,0.6699999999999999,0.73,0.74,3,1,3,-2.7755575615628914e-17
7248,17.0,1,25000.0,1,3.64,78.4,1.0,38.8,1,0,6.3,2.0,1.87,1.93,3,1,1,-2.7755575615628914e-17
7249,17.8,1,25000.0,1,4.35,80.6,3.0,22.5,1,0,6.2,1.62,2.27,2.31,1,2,1,-2.7755575615628914e-17
7250,21.7,0,61291.0,1,4.3,84.5,3.0,33.1,1,0,4.0,2.99,3.39,3.43,3,1,3,-2.7755575615628914e-17
7251,19.4,0,25000.0,1,5.19,72.1,4.0,27.9,0,0,7.9,2.14,2.27,2.23,1,3,0,-2.7755575615628914e-17
7252,23.3,1,25000.0,1,4.95,91.0,4.0,20.0,0,1,5.4,3.34,3.74,3.77,3,0,1,-2.7755575615628914e-17
7253,23.1,1,78494.0,1,5.35,80.9,3.0,31.0,0,0,6.8,1.28,0.8700000000000001,0.79,1,1,0,-2.7755575615628914e-17
7254,22.6,0,48484.0,1,5.5,83.6,2.0,25.0,1,0,3.2,2.23,2.72,2.74,1,0,0,-2.7755575615628914e-17
7255,25.0,0,25000.0,1,4.15,69.9,3.0,36.9,1,0,4.8,3.8,3.61,3.57,1,2,0,-2.7755575615628914e-17
7256,20.8,1,38430.0,1,3.62,79.1,1.0,17.9,0,1,7.4,0.97,0.8799999999999999,0.8399999999999999,2,3,0,-2.7755575615628914e-17
7257,22.4,0,25810.0,0,3.84,88.9,1.0,35.7,0,1,8.4,1.59,1.97,1.97,0,2,3,1.0
7258,19.7,0,25000.0,1,3.56,85.4,1.0,40.4,0,1,6.3,2.61,2.52,2.52,2,1,3,-2.7755575615628914e-17
7259,26.4,1,39530.0,0,5.88,88.6,0.0,28.7,1,0,5.3,3.68,3.69,3.66,3,4,1,-2.7755575615628914e-17
7260,25.4,0,25000.0,1,3.01,79.3,2.0,14.100000000000001,0,0,3.6,2.22,2.16,2.26,3,4,0,-2.7755575615628914e-17
7261,21.0,0,31110.0,1,5.47,83.0,0.0,50.8,1,0,6.9,1.62,2.08,2.09,2,2,1,-2.7755575615628914e-17
7262,21.9,1,54875.0,1,3.37,81.2,4.0,35.6,0,0,6.1,1.95,2.01,1.98,3,1,1,-2.7755575615628914e-17
7263,24.0,0,51366.0,1,5.44,87.3,1.0,21.3,0,0,1.2999999999999998,3.51,3.27,3.2,1,4,1,-2.7755575615628914e-17
7264,20.7,1,25000.0,1,4.95,84.1,0.0,35.9,0,1,2.4,2.58,2.47,2.42,2,2,0,-2.7755575615628914e-17
7265,19.6,0,39800.0,0,3.95,78.9,2.0,9.899999999999999,1,1,6.1,2.24,1.92,1.93,3,2,0,1.0
7266,22.9,0,25000.0,1,4.34,61.5,2.0,44.1,0,0,4.0,4.0,3.7199999999999998,3.7200000000000006,0,2,0,-2.7755575615628914e-17
7267,21.2,1,38958.0,1,2.56,83.4,0.0,55.5,0,0,3.6,2.14,1.95,1.95,0,0,0,-2.7755575615628914e-17
7268,21.4,0,32503.0,1,4.75,68.6,1.0,39.9,1,0,5.3,1.89,1.33,1.42,3,3,1,-2.7755575615628914e-17
7269,19.2,0,37324.0,1,5.23,87.5,2.0,18.0,0,1,6.1,3.66,3.84,3.84,0,1,0,-2.7755575615628914e-17
7270,17.2,1,25000.0,0,5.74,88.7,1.0,6.100000000000001,0,0,8.1,1.36,1.52,1.56,2,4,0,-2.7755575615628914e-17
7271,21.5,1,103823.0,1,3.58,63.7,2.0,46.4,1,1,4.0,2.48,2.54,2.51,1,4,0,-2.7755575615628914e-17
7272,23.0,1,25000.0,1,6.859999999999999,84.4,2.0,28.2,1,1,6.3,1.53,1.28,1.28,0,1,0,-2.7755575615628914e-17
7273,20.5,0,53259.0,1,3.59,84.2,2.0,25.3,1,1,3.7,2.01,2.27,2.26,3,4,2,-2.7755575615628914e-17
7274,24.2,0,25000.0,1,3.42,85.0,3.0,44.0,0,0,4.6,3.06,3.21,3.21,0,1,2,-2.7755575615628914e-17
7275,19.5,0,40240.0,1,3.78,72.1,2.0,22.9,0,0,5.8,0.9300000000000002,0.6800000000000004,0.6699999999999999,1,2,0,1.0
7276,18.7,1,42002.0,1,3.79,85.8,2.0,39.1,0,0,5.2,2.95,3.23,3.16,1,3,2,-2.7755575615628914e-17
7277,20.9,0,30730.0,1,2.14,71.9,3.0,30.3,1,0,3.0,0.8500000000000001,0.74,0.69,3,3,1,-2.7755575615628914e-17
7278,20.8,1,25000.0,1,2.5300000000000002,87.5,0.0,33.0,0,0,6.4,3.01,3.27,3.27,0,0,1,-2.7755575615628914e-17
7279,22.7,1,32360.0,1,2.41,85.5,0.0,49.6,1,1,6.8,0.75,0.6600000000000001,0.6200000000000001,3,1,1,1.0
7280,19.3,1,34899.0,1,4.31,79.4,1.0,24.1,0,1,9.7,1.17,1.4,1.4,0,4,1,-2.7755575615628914e-17
7281,24.0,1,87026.0,1,5.95,85.4,1.0,23.0,0,0,5.9,1.4,1.04,1.04,0,4,1,-2.7755575615628914e-17
7282,25.3,0,25000.0,1,3.13,74.4,4.0,27.6,0,1,5.8,0.96,0.76,0.72,3,2,0,1.0
7283,20.9,0,25000.0,1,3.83,77.5,2.0,15.6,1,0,6.0,2.66,2.97,2.97,0,2,1,-2.7755575615628914e-17
7284,23.7,0,35272.0,1,2.95,91.3,2.0,41.2,1,1,3.0,3.38,2.97,2.97,0,0,2,-2.7755575615628914e-17
7285,18.7,0,25498.0,1,4.86,91.0,0.0,39.6,0,1,3.2,2.04,2.15,2.17,1,4,1,-2.7755575615628914e-17
7286,23.4,1,28000.0,0,4.35,73.2,4.0,29.9,0,0,5.4,2.14,2.11,2.05,3,3,0,-2.7755575615628914e-17
7287,23.3,0,56512.0,1,5.2,77.0,2.0,18.9,0,0,1.3999999999999995,3.39,3.13,3.21,1,1,0,-2.7755575615628914e-17
7288,22.9,0,25000.0,1,2.69,77.6,3.0,5.0,1,0,3.5,3.16,3.25,3.27,2,4,0,-2.7755575615628914e-17
7289,21.0,0,25000.0,1,3.95,82.5,2.0,20.0,0,0,4.6,1.76,1.54,1.54,0,2,2,1.0
7290,17.0,1,25000.0,1,3.7,80.9,1.0,27.2,0,0,7.3,3.52,4.0,4.0,2,0,0,-2.7755575615628914e-17
7291,19.6,1,25000.0,1,3.78,92.3,1.0,7.199999999999999,0,0,6.0,3.08,2.86,2.86,0,3,0,-2.7755575615628914e-17
7292,19.6,0,125841.0,1,5.29,94.3,0.0,59.9,0,0,2.8,4.0,4.0,3.89,2,0,0,-2.7755575615628914e-17
7293,18.8,1,42570.0,1,3.26,96.4,4.0,35.0,1,0,5.4,3.18,3.41,3.39,2,2,0,-2.7755575615628914e-17
7294,21.3,0,52625.0,0,3.42,99.3,2.0,36.5,0,0,6.6,1.5,1.52,1.49,3,2,0,1.0
7295,20.1,0,28330.0,1,2.97,69.4,3.0,28.2,1,0,6.8,3.36,3.34,3.34,0,1,2,-2.7755575615628914e-17
7296,19.2,1,46874.0,1,6.8,80.5,5.0,38.9,1,0,7.4,3.15,3.01,3.02,1,3,2,1.0
7297,18.7,1,25000.0,1,2.76,76.4,1.0,26.4,1,1,7.7,1.73,1.94,1.91,1,2,1,-2.7755575615628914e-17
7298,19.4,0,55436.0,1,4.77,74.8,1.0,28.1,1,1,6.5,1.04,0.9300000000000002,0.95,3,2,2,1.0
7299,23.5,1,25000.0,0,2.2199999999999998,93.3,2.0,46.9,0,0,6.4,3.72,3.28,3.21,3,4,0,1.0
7300,19.5,0,25000.0,0,4.6,85.4,3.0,43.2,0,1,5.9,2.75,2.54,2.54,1,3,1,-2.7755575615628914e-17
7301,19.9,0,40259.0,1,2.51,69.3,2.0,29.9,0,0,7.0,3.17,2.99,2.99,1,2,1,-2.7755575615628914e-17
7302,20.0,1,35949.0,1,4.2,100.0,3.0,54.3,0,0,4.1,3.25,3.03,2.94,3,3,2,-2.7755575615628914e-17
7303,21.7,0,31281.0,1,4.4,67.5,2.0,29.0,0,0,5.1,1.73,1.56,1.56,3,1,3,-2.7755575615628914e-17
7304,22.0,0,25000.0,1,3.9,79.2,0.0,23.9,0,1,4.2,4.0,4.0,3.99,3,2,0,-2.7755575615628914e-17
7305,17.0,0,31568.0,1,4.92,82.7,2.0,31.5,0,0,6.3,0.8500000000000001,0.33000000000000007,0.3500000000000001,3,3,2,-2.7755575615628914e-17
7306,23.2,0,52909.0,1,4.6,72.9,2.0,33.6,1,1,5.0,3.36,3.11,3.11,0,4,1,-2.7755575615628914e-17
7307,24.2,0,25000.0,1,3.11,86.4,3.0,15.7,1,0,7.3,4.0,3.57,3.54,2,0,2,-2.7755575615628914e-17
7308,18.7,1,65445.0,1,4.64,77.1,1.0,35.8,0,1,5.6,2.37,2.18,2.22,2,4,0,-2.7755575615628914e-17
7309,18.9,1,25000.0,1,4.3,88.6,1.0,55.4,0,0,7.4,2.51,2.71,2.67,3,0,1,-2.7755575615628914e-17
7310,20.0,1,29850.0,1,5.24,85.2,1.0,41.4,1,0,1.7000000000000002,1.07,1.2,1.2,1,3,1,1.0
7311,19.3,1,74697.0,1,2.1100000000000003,62.0,0.0,38.0,1,0,4.2,0.0,0.10000000000000009,0.020000000000000018,1,1,0,-2.7755575615628914e-17
7312,21.5,0,25000.0,1,4.15,69.6,2.0,35.8,0,0,7.2,1.58,1.86,1.84,3,4,1,-2.7755575615628914e-17
7313,17.0,1,55960.0,1,4.12,88.8,3.0,18.0,0,0,5.5,2.86,2.58,2.58,0,0,2,-2.7755575615628914e-17
7314,18.5,0,97226.0,1,3.52,85.2,1.0,18.0,0,0,7.4,0.1299999999999999,0.44999999999999996,0.44999999999999996,1,0,2,1.0
7315,24.4,1,32946.0,1,5.38,73.8,4.0,32.0,0,0,6.0,2.1,1.71,1.71,0,0,0,1.0
7316,19.0,1,25000.0,0,3.08,76.6,2.0,24.9,0,0,3.8,1.72,1.4,1.41,2,1,1,-2.7755575615628914e-17
7317,23.7,0,25000.0,1,4.93,81.3,3.0,12.600000000000001,1,0,8.7,1.45,2.04,2.02,1,1,0,1.0
7318,21.8,1,65040.0,1,3.06,65.8,5.0,25.8,0,0,4.3,1.18,1.47,1.44,1,0,0,-2.7755575615628914e-17
7319,17.0,0,63960.0,1,5.72,100.0,2.0,35.4,0,0,4.2,4.0,4.0,4.0,0,2,1,-2.7755575615628914e-17
7320,22.4,1,70940.0,1,4.53,74.2,2.0,37.0,1,0,7.0,2.49,2.81,2.8,1,0,1,-2.7755575615628914e-17
7321,20.7,0,29153.0,1,1.98,82.2,2.0,20.0,0,0,3.9,4.0,3.43,3.43,0,1,1,-2.7755575615628914e-17
7322,20.0,0,55419.0,1,5.48,95.4,2.0,29.4,1,0,3.2,1.66,0.9400000000000002,0.9199999999999999,3,4,1,1.0
7323,21.5,0,28874.0,1,4.73,80.5,0.0,35.0,1,1,4.1,2.17,2.03,2.01,2,2,3,-2.7755575615628914e-17
7324,22.0,1,25000.0,1,4.12,84.6,1.0,14.8,0,1,7.0,0.6600000000000001,1.18,1.15,1,4,0,1.0
7325,22.6,1,58367.0,1,3.17,74.3,2.0,20.7,0,0,9.4,0.0,0.99,1.0,2,0,0,1.0
7326,23.6,0,79247.0,1,2.89,77.6,4.0,29.8,0,0,5.5,1.94,2.09,2.09,0,4,2,-2.7755575615628914e-17
7327,21.9,0,25000.0,0,4.66,74.6,3.0,19.1,1,0,4.2,2.92,3.38,3.41,3,3,0,-2.7755575615628914e-17
7328,18.0,1,25000.0,0,2.0,92.2,1.0,26.1,0,0,7.7,0.0,0.009999999999999787,0.020000000000000018,1,2,2,1.0
7329,20.0,1,30455.0,0,3.12,76.7,3.0,59.9,1,0,4.4,1.27,1.27,1.32,2,3,2,1.0
7330,27.5,1,52769.0,0,4.91,76.1,1.0,11.899999999999999,1,1,4.7,1.57,1.13,1.1,1,2,0,-2.7755575615628914e-17
7331,22.6,1,25000.0,1,2.17,75.1,1.0,47.1,1,1,6.2,0.8900000000000001,0.41999999999999993,0.41999999999999993,3,1,0,-2.7755575615628914e-17
7332,26.2,0,34071.0,1,2.2300000000000004,85.1,5.0,34.1,0,0,7.6,1.07,0.95,1.01,2,2,0,1.0
7333,24.1,1,25000.0,1,4.68,86.7,2.0,15.3,1,0,5.6,2.62,3.09,3.1,2,1,2,-2.7755575615628914e-17
7334,21.5,1,45274.0,1,3.65,66.0,2.0,38.1,1,1,4.9,0.0,0.020000000000000018,0.020000000000000018,0,3,2,1.0
7335,21.7,0,25000.0,1,6.16,82.5,4.0,30.5,1,0,9.7,2.57,2.77,2.69,1,4,0,-2.7755575615628914e-17
7336,20.9,1,47244.0,1,3.6,84.4,3.0,44.5,0,0,4.3,2.66,2.81,2.83,2,1,1,-2.7755575615628914e-17
7337,17.2,0,27040.0,1,1.98,93.2,2.0,37.9,0,0,4.5,2.34,2.14,2.14,0,1,2,1.0
7338,21.0,0,25000.0,1,5.47,72.2,0.0,32.4,0,0,4.8,1.51,1.42,1.39,2,0,2,-2.7755575615628914e-17
7339,23.7,1,30891.0,1,2.27,73.0,0.0,26.3,0,0,6.5,1.36,1.49,1.46,3,0,0,-2.7755575615628914e-17
7340,19.7,0,25000.0,0,2.69,87.1,1.0,44.0,1,1,4.7,3.7,3.76,3.77,3,2,0,-2.7755575615628914e-17
7341,21.9,1,25000.0,0,3.56,81.5,1.0,25.3,0,1,7.0,3.36,3.65,3.65,2,0,0,-2.7755575615628914e-17
7342,22.9,1,36404.0,1,4.21,93.0,3.0,13.2,0,1,5.4,2.87,3.13,3.14,3,1,2,-2.7755575615628914e-17
7343,19.0,1,25000.0,1,4.5,90.8,0.0,7.199999999999999,1,0,4.9,1.92,2.58,2.63,1,3,0,-2.7755575615628914e-17
7344,20.0,1,25000.0,1,5.25,84.2,2.0,15.200000000000001,0,1,4.5,4.0,4.0,4.0,0,1,2,-2.7755575615628914e-17
7345,18.8,1,25000.0,0,0.6499999999999999,81.5,2.0,39.6,0,0,5.5,0.0,0.0,0.0,0,0,0,-2.7755575615628914e-17
7346,19.2,1,65925.0,0,2.78,80.7,1.0,25.6,1,0,6.3,2.87,2.31,2.28,1,2,2,-2.7755575615628914e-17
7347,18.2,0,28394.0,1,5.38,81.8,0.0,20.7,0,1,5.4,3.34,3.16,3.26,2,0,0,-2.7755575615628914e-17
7348,19.0,0,25000.0,1,2.84,82.5,3.0,24.8,0,0,5.9,1.24,1.25,1.25,0,4,0,1.0
7349,24.1,0,52423.0,1,3.93,93.4,2.0,40.0,0,1,4.1,3.13,3.34,3.4,1,1,1,-2.7755575615628914e-17
7350,19.0,0,25000.0,1,5.75,65.7,3.0,37.6,1,1,4.2,3.5,3.73,3.73,3,4,1,-2.7755575615628914e-17
7351,21.3,1,34929.0,0,3.78,78.6,2.0,31.9,1,0,5.5,1.33,1.46,1.35,3,3,3,1.0
7352,19.9,1,30196.0,1,3.66,83.6,1.0,22.8,0,0,5.7,2.02,1.85,1.85,2,2,2,-2.7755575615628914e-17
7353,23.6,1,25000.0,1,3.79,77.2,2.0,25.3,0,0,5.6,1.72,1.53,1.53,0,2,2,-2.7755575615628914e-17
7354,23.9,1,35472.0,1,5.67,79.7,1.0,28.4,0,0,4.4,1.79,1.6800000000000002,1.68,0,3,1,-2.7755575615628914e-17
7355,22.9,0,47285.0,1,1.92,78.5,4.0,19.3,0,1,5.6,1.87,1.87,1.83,1,2,2,-2.7755575615628914e-17
7356,21.7,0,26610.0,1,6.32,92.4,2.0,28.7,0,0,5.5,1.75,2.13,2.15,2,4,0,-2.7755575615628914e-17
